Country,total_deaths,date,continent
Ireland,1063,2020-04-26,Europe
Ireland,1087,2020-04-27,Europe
Ireland,1102,2020-04-28,Europe
Ireland,1159,2020-04-29,Europe
Ireland,1190,2020-04-30,Europe
Ireland,1232,2020-05-01,Europe
Ireland,1265,2020-05-02,Europe
Ireland,1265,2020-05-03,Europe
Ireland,1303,2020-05-04,Europe
Ireland,1319,2020-05-05,Europe
Ireland,1339,2020-05-06,Europe
Ireland,1375,2020-05-07,Europe
Ireland,1403,2020-05-08,Europe
Ireland,1429,2020-05-09,Europe
Ireland,1446,2020-05-10,Europe
Ireland,1458,2020-05-11,Europe
Ireland,1467,2020-05-12,Europe
Ireland,1488,2020-05-13,Europe
Ireland,1497,2020-05-14,Europe
Ireland,1506,2020-05-15,Europe
Ireland,1518,2020-05-16,Europe
Ireland,1533,2020-05-17,Europe
Ireland,1543,2020-05-18,Europe
Ireland,1547,2020-05-19,Europe
Ireland,1561,2020-05-20,Europe
Ireland,1571,2020-05-21,Europe
Ireland,1583,2020-05-22,Europe
Ireland,1592,2020-05-23,Europe
Ireland,1604,2020-05-24,Europe
Ireland,1606,2020-05-25,Europe
Ireland,1606,2020-05-26,Europe
Ireland,1615,2020-05-27,Europe
Ireland,1631,2020-05-28,Europe
Ireland,1639,2020-05-29,Europe
Ireland,1645,2020-05-30,Europe
Ireland,1650,2020-05-31,Europe
Ireland,1650,2020-06-01,Europe
Ireland,1650,2020-06-02,Europe
Ireland,1658,2020-06-03,Europe
Ireland,1659,2020-06-04,Europe
Ireland,1664,2020-06-05,Europe
Ireland,1670,2020-06-06,Europe
Ireland,1670,2020-06-07,Europe
Ireland,1679,2020-06-08,Europe
Ireland,1683,2020-06-09,Europe
Ireland,1691,2020-06-10,Europe
Ireland,1695,2020-06-11,Europe
Ireland,1703,2020-06-12,Europe
Ireland,1705,2020-06-13,Europe
Ireland,1705,2020-06-14,Europe
Ireland,1706,2020-06-15,Europe
Ireland,1706,2020-06-16,Europe
Ireland,1709,2020-06-17,Europe
Ireland,1710,2020-06-18,Europe
Ireland,1714,2020-06-19,Europe
Ireland,1714,2020-06-20,Europe
Ireland,1715,2020-06-21,Europe
Ireland,1715,2020-06-22,Europe
Ireland,1717,2020-06-23,Europe
Ireland,1720,2020-06-24,Europe
Ireland,1726,2020-06-25,Europe
Ireland,1727,2020-06-26,Europe
Ireland,1730,2020-06-27,Europe
Ireland,1734,2020-06-28,Europe
Ireland,1735,2020-06-29,Europe
Ireland,1735,2020-06-30,Europe
Ireland,1736,2020-07-01,Europe
Ireland,1738,2020-07-02,Europe
Ireland,1738,2020-07-03,Europe
Ireland,1740,2020-07-04,Europe
Ireland,1741,2020-07-05,Europe
Ireland,1741,2020-07-06,Europe
Ireland,1741,2020-07-07,Europe
Ireland,1743,2020-07-08,Europe
Ireland,1743,2020-07-09,Europe
Ireland,1743,2020-07-10,Europe
Ireland,1744,2020-07-11,Europe
Ireland,1746,2020-07-12,Europe
Ireland,1746,2020-07-13,Europe
Ireland,1746,2020-07-14,Europe
Ireland,1746,2020-07-15,Europe
Ireland,1748,2020-07-16,Europe
Ireland,1749,2020-07-17,Europe
Ireland,1752,2020-07-18,Europe
Ireland,1753,2020-07-19,Europe
Ireland,1753,2020-07-20,Europe
Ireland,1753,2020-07-21,Europe
Ireland,1753,2020-07-22,Europe
Ireland,1754,2020-07-23,Europe
Ireland,1763,2020-07-24,Europe
Ireland,1763,2020-07-25,Europe
Ireland,1763,2020-07-26,Europe
Ireland,1763,2020-07-27,Europe
Ireland,1763,2020-07-28,Europe
Ireland,1763,2020-07-29,Europe
Ireland,1763,2020-07-30,Europe
Ireland,1763,2020-07-31,Europe
Ireland,1763,2020-08-01,Europe
Ireland,1763,2020-08-02,Europe
Ireland,1763,2020-08-03,Europe
Ireland,1763,2020-08-04,Europe
Ireland,1763,2020-08-05,Europe
Ireland,1763,2020-08-06,Europe
Ireland,1768,2020-08-07,Europe
Ireland,1772,2020-08-08,Europe
Ireland,1772,2020-08-09,Europe
Ireland,1772,2020-08-10,Europe
Ireland,1772,2020-08-11,Europe
Ireland,1773,2020-08-12,Europe
Iceland,0,2019-12-31,Europe
Iceland,0,2020-01-01,Europe
Iceland,0,2020-01-02,Europe
Iceland,0,2020-01-03,Europe
Iceland,0,2020-01-04,Europe
Iceland,0,2020-01-05,Europe
Iceland,0,2020-01-06,Europe
Iceland,0,2020-01-07,Europe
Iceland,0,2020-01-08,Europe
Iceland,0,2020-01-09,Europe
Iceland,0,2020-01-10,Europe
Iceland,0,2020-01-11,Europe
Iceland,0,2020-01-12,Europe
Iceland,0,2020-01-13,Europe
Iceland,0,2020-01-14,Europe
Iceland,0,2020-01-15,Europe
Iceland,0,2020-01-16,Europe
Iceland,0,2020-01-17,Europe
Iceland,0,2020-01-18,Europe
Iceland,0,2020-01-19,Europe
Iceland,0,2020-01-20,Europe
Iceland,0,2020-01-21,Europe
Iceland,0,2020-01-22,Europe
Iceland,0,2020-01-23,Europe
Iceland,0,2020-01-24,Europe
Iceland,0,2020-01-25,Europe
Iceland,0,2020-01-26,Europe
Iceland,0,2020-01-27,Europe
Iceland,0,2020-01-28,Europe
Iceland,0,2020-01-29,Europe
Iceland,0,2020-01-30,Europe
Iceland,0,2020-01-31,Europe
Iceland,0,2020-02-01,Europe
Iceland,0,2020-02-02,Europe
Iceland,0,2020-02-03,Europe
Iceland,0,2020-02-04,Europe
Iceland,0,2020-02-05,Europe
Iceland,0,2020-02-06,Europe
Iceland,0,2020-02-07,Europe
Iceland,0,2020-02-08,Europe
Iceland,0,2020-02-09,Europe
Iceland,0,2020-02-10,Europe
Iceland,0,2020-02-11,Europe
Iceland,0,2020-02-12,Europe
Iceland,0,2020-02-13,Europe
Iceland,0,2020-02-14,Europe
Iceland,0,2020-02-15,Europe
Iceland,0,2020-02-16,Europe
Iceland,0,2020-02-17,Europe
Iceland,0,2020-02-18,Europe
Iceland,0,2020-02-19,Europe
Iceland,0,2020-02-20,Europe
Iceland,0,2020-02-21,Europe
Iceland,0,2020-02-22,Europe
Iceland,0,2020-02-23,Europe
Iceland,0,2020-02-24,Europe
Iceland,0,2020-02-25,Europe
Iceland,0,2020-02-26,Europe
Iceland,0,2020-02-27,Europe
Iceland,0,2020-02-28,Europe
Iceland,0,2020-02-29,Europe
Iceland,0,2020-03-01,Europe
Iceland,0,2020-03-02,Europe
Iceland,0,2020-03-03,Europe
Iceland,0,2020-03-04,Europe
Iceland,0,2020-03-05,Europe
Iceland,0,2020-03-06,Europe
Iceland,0,2020-03-07,Europe
Iceland,0,2020-03-08,Europe
Iceland,0,2020-03-09,Europe
Iceland,0,2020-03-10,Europe
Iceland,0,2020-03-11,Europe
Iceland,0,2020-03-12,Europe
Iceland,0,2020-03-13,Europe
Iceland,0,2020-03-14,Europe
Iceland,0,2020-03-15,Europe
Iceland,0,2020-03-16,Europe
Iceland,0,2020-03-17,Europe
Iceland,0,2020-03-18,Europe
Iceland,0,2020-03-19,Europe
Iceland,1,2020-03-20,Europe
Iceland,1,2020-03-21,Europe
Iceland,1,2020-03-22,Europe
Iceland,1,2020-03-23,Europe
Iceland,2,2020-03-24,Europe
Iceland,2,2020-03-25,Europe
Iceland,2,2020-03-26,Europe
Iceland,2,2020-03-27,Europe
Iceland,2,2020-03-28,Europe
Iceland,2,2020-03-29,Europe
Iceland,2,2020-03-30,Europe
Iceland,2,2020-03-31,Europe
Iceland,2,2020-04-01,Europe
Iceland,2,2020-04-02,Europe
Iceland,4,2020-04-03,Europe
Iceland,4,2020-04-04,Europe
Iceland,4,2020-04-05,Europe
Iceland,4,2020-04-06,Europe
Iceland,6,2020-04-07,Europe
Iceland,6,2020-04-08,Europe
Iceland,6,2020-04-09,Europe
Iceland,6,2020-04-10,Europe
Iceland,7,2020-04-11,Europe
Iceland,8,2020-04-12,Europe
Iceland,8,2020-04-13,Europe
Iceland,8,2020-04-14,Europe
Iceland,8,2020-04-15,Europe
Iceland,8,2020-04-16,Europe
Iceland,8,2020-04-17,Europe
Iceland,8,2020-04-18,Europe
Iceland,9,2020-04-19,Europe
Iceland,9,2020-04-20,Europe
Iceland,10,2020-04-21,Europe
Iceland,10,2020-04-22,Europe
Iceland,10,2020-04-23,Europe
Iceland,10,2020-04-24,Europe
Iceland,10,2020-04-25,Europe
Iceland,10,2020-04-26,Europe
Iceland,10,2020-04-27,Europe
Iceland,10,2020-04-28,Europe
Iceland,10,2020-04-29,Europe
Iceland,10,2020-04-30,Europe
Iceland,10,2020-05-01,Europe
Iceland,10,2020-05-02,Europe
Iceland,10,2020-05-03,Europe
Iceland,10,2020-05-04,Europe
Iceland,10,2020-05-05,Europe
Iceland,10,2020-05-06,Europe
Iceland,10,2020-05-07,Europe
Iceland,10,2020-05-08,Europe
Iceland,10,2020-05-09,Europe
Iceland,10,2020-05-10,Europe
Iceland,10,2020-05-11,Europe
Iceland,10,2020-05-12,Europe
Iceland,10,2020-05-13,Europe
Iceland,10,2020-05-14,Europe
Iceland,10,2020-05-15,Europe
Iceland,10,2020-05-16,Europe
Iceland,10,2020-05-17,Europe
Iceland,10,2020-05-18,Europe
Iceland,10,2020-05-19,Europe
Iceland,10,2020-05-20,Europe
Iceland,10,2020-05-21,Europe
Iceland,10,2020-05-22,Europe
Iceland,10,2020-05-23,Europe
Iceland,10,2020-05-24,Europe
Iceland,10,2020-05-25,Europe
Iceland,10,2020-05-26,Europe
Iceland,10,2020-05-27,Europe
Iceland,10,2020-05-28,Europe
Iceland,10,2020-05-29,Europe
Iceland,10,2020-05-30,Europe
Iceland,10,2020-05-31,Europe
Iceland,10,2020-06-01,Europe
Iceland,10,2020-06-02,Europe
Iceland,10,2020-06-03,Europe
Iceland,10,2020-06-04,Europe
Iceland,10,2020-06-05,Europe
Iceland,10,2020-06-06,Europe
Iceland,10,2020-06-07,Europe
Iceland,10,2020-06-08,Europe
Iceland,10,2020-06-09,Europe
Iceland,10,2020-06-10,Europe
Iceland,10,2020-06-11,Europe
Iceland,10,2020-06-12,Europe
Iceland,10,2020-06-13,Europe
Iceland,10,2020-06-14,Europe
Iceland,10,2020-06-15,Europe
Iceland,10,2020-06-16,Europe
Iceland,10,2020-06-17,Europe
Iceland,10,2020-06-18,Europe
Iceland,10,2020-06-19,Europe
Iceland,10,2020-06-20,Europe
Iceland,10,2020-06-21,Europe
Iceland,10,2020-06-22,Europe
Iceland,10,2020-06-23,Europe
Iceland,10,2020-06-24,Europe
Iceland,10,2020-06-25,Europe
Iceland,10,2020-06-26,Europe
Iceland,10,2020-06-27,Europe
Iceland,10,2020-06-28,Europe
Iceland,10,2020-06-29,Europe
Iceland,10,2020-06-30,Europe
Iceland,10,2020-07-01,Europe
Iceland,10,2020-07-02,Europe
Iceland,10,2020-07-03,Europe
Iceland,10,2020-07-04,Europe
Iceland,10,2020-07-05,Europe
Iceland,10,2020-07-06,Europe
Iceland,10,2020-07-07,Europe
Iceland,10,2020-07-08,Europe
Iceland,10,2020-07-09,Europe
Iceland,10,2020-07-10,Europe
Iceland,10,2020-07-11,Europe
Iceland,10,2020-07-12,Europe
Iceland,10,2020-07-13,Europe
Iceland,10,2020-07-14,Europe
Iceland,10,2020-07-15,Europe
Iceland,10,2020-07-16,Europe
Iceland,10,2020-07-17,Europe
Iceland,10,2020-07-18,Europe
Iceland,10,2020-07-19,Europe
Iceland,10,2020-07-20,Europe
Iceland,10,2020-07-21,Europe
Iceland,10,2020-07-22,Europe
Iceland,10,2020-07-23,Europe
Iceland,10,2020-07-24,Europe
Iceland,10,2020-07-25,Europe
Iceland,10,2020-07-26,Europe
Iceland,10,2020-07-27,Europe
Iceland,10,2020-07-28,Europe
Iceland,10,2020-07-29,Europe
Iceland,10,2020-07-30,Europe
Iceland,10,2020-07-31,Europe
Iceland,10,2020-08-01,Europe
Iceland,10,2020-08-02,Europe
Iceland,10,2020-08-03,Europe
Iceland,10,2020-08-04,Europe
Iceland,10,2020-08-05,Europe
Iceland,10,2020-08-06,Europe
Iceland,10,2020-08-07,Europe
Iceland,10,2020-08-08,Europe
Iceland,10,2020-08-09,Europe
Iceland,10,2020-08-10,Europe
Iceland,10,2020-08-11,Europe
Iceland,10,2020-08-12,Europe
Italy,0,2019-12-31,Europe
Italy,0,2020-01-01,Europe
Italy,0,2020-01-02,Europe
Italy,0,2020-01-03,Europe
Italy,0,2020-01-04,Europe
Italy,0,2020-01-05,Europe
Italy,0,2020-01-06,Europe
Italy,0,2020-01-07,Europe
Italy,0,2020-01-08,Europe
Italy,0,2020-01-09,Europe
Italy,0,2020-01-10,Europe
Italy,0,2020-01-11,Europe
Italy,0,2020-01-12,Europe
Italy,0,2020-01-13,Europe
Italy,0,2020-01-14,Europe
Italy,0,2020-01-15,Europe
Italy,0,2020-01-16,Europe
Italy,0,2020-01-17,Europe
Italy,0,2020-01-18,Europe
Italy,0,2020-01-19,Europe
Italy,0,2020-01-20,Europe
Italy,0,2020-01-21,Europe
Italy,0,2020-01-22,Europe
Italy,0,2020-01-23,Europe
Italy,0,2020-01-24,Europe
Italy,0,2020-01-25,Europe
Italy,0,2020-01-26,Europe
Italy,0,2020-01-27,Europe
Italy,0,2020-01-28,Europe
Italy,0,2020-01-29,Europe
Italy,0,2020-01-30,Europe
Italy,0,2020-01-31,Europe
Italy,0,2020-02-01,Europe
Italy,0,2020-02-02,Europe
Italy,0,2020-02-03,Europe
Italy,0,2020-02-04,Europe
Italy,0,2020-02-05,Europe
Italy,0,2020-02-06,Europe
Italy,0,2020-02-07,Europe
Italy,0,2020-02-08,Europe
Italy,0,2020-02-09,Europe
Italy,0,2020-02-10,Europe
Italy,0,2020-02-11,Europe
Italy,0,2020-02-12,Europe
Italy,0,2020-02-13,Europe
Italy,0,2020-02-14,Europe
Italy,0,2020-02-15,Europe
Italy,0,2020-02-16,Europe
Italy,0,2020-02-17,Europe
Italy,0,2020-02-18,Europe
Italy,0,2020-02-19,Europe
Italy,0,2020-02-20,Europe
Italy,0,2020-02-21,Europe
Italy,0,2020-02-22,Europe
Italy,2,2020-02-23,Europe
Italy,2,2020-02-24,Europe
Italy,6,2020-02-25,Europe
Italy,11,2020-02-26,Europe
Italy,12,2020-02-27,Europe
Italy,17,2020-02-28,Europe
Italy,21,2020-02-29,Europe
Italy,29,2020-03-01,Europe
Italy,35,2020-03-02,Europe
Italy,52,2020-03-03,Europe
Italy,80,2020-03-04,Europe
Italy,107,2020-03-05,Europe
Italy,148,2020-03-06,Europe
Italy,197,2020-03-07,Europe
Italy,233,2020-03-08,Europe
Italy,366,2020-03-09,Europe
Italy,464,2020-03-10,Europe
Italy,631,2020-03-11,Europe
Italy,827,2020-03-12,Europe
Italy,1016,2020-03-13,Europe
Italy,1268,2020-03-14,Europe
Italy,1441,2020-03-15,Europe
Italy,1811,2020-03-16,Europe
Italy,2158,2020-03-17,Europe
Italy,2505,2020-03-18,Europe
Italy,2978,2020-03-19,Europe
Italy,3407,2020-03-20,Europe
Italy,4032,2020-03-21,Europe
Italy,4827,2020-03-22,Europe
Italy,5476,2020-03-23,Europe
Italy,6077,2020-03-24,Europe
Italy,6820,2020-03-25,Europe
Italy,7505,2020-03-26,Europe
Italy,8165,2020-03-27,Europe
Italy,9136,2020-03-28,Europe
Italy,10023,2020-03-29,Europe
Italy,10781,2020-03-30,Europe
Italy,11591,2020-03-31,Europe
Italy,12430,2020-04-01,Europe
Italy,13157,2020-04-02,Europe
Italy,13917,2020-04-03,Europe
Italy,14681,2020-04-04,Europe
Italy,15362,2020-04-05,Europe
Italy,15889,2020-04-06,Europe
Italy,16525,2020-04-07,Europe
Italy,17129,2020-04-08,Europe
Italy,17669,2020-04-09,Europe
Italy,18281,2020-04-10,Europe
Italy,18851,2020-04-11,Europe
Italy,19470,2020-04-12,Europe
Italy,19901,2020-04-13,Europe
Italy,20465,2020-04-14,Europe
Italy,21069,2020-04-15,Europe
Italy,21647,2020-04-16,Europe
Italy,22172,2020-04-17,Europe
Italy,22747,2020-04-18,Europe
Italy,23227,2020-04-19,Europe
Italy,23660,2020-04-20,Europe
Italy,24114,2020-04-21,Europe
Italy,24648,2020-04-22,Europe
Italy,25085,2020-04-23,Europe
Italy,25549,2020-04-24,Europe
Italy,25969,2020-04-25,Europe
Italy,26384,2020-04-26,Europe
Italy,26644,2020-04-27,Europe
Italy,26977,2020-04-28,Europe
Italy,27359,2020-04-29,Europe
Italy,27682,2020-04-30,Europe
Italy,27967,2020-05-01,Europe
Italy,28236,2020-05-02,Europe
Italy,28710,2020-05-03,Europe
Italy,28884,2020-05-04,Europe
Italy,29079,2020-05-05,Europe
Italy,29315,2020-05-06,Europe
Italy,29684,2020-05-07,Europe
Italy,29958,2020-05-08,Europe
Italy,30201,2020-05-09,Europe
Italy,30395,2020-05-10,Europe
Italy,30560,2020-05-11,Europe
Italy,30739,2020-05-12,Europe
Italy,30911,2020-05-13,Europe
Italy,31106,2020-05-14,Europe
Italy,31368,2020-05-15,Europe
Italy,31610,2020-05-16,Europe
Italy,31763,2020-05-17,Europe
Italy,31908,2020-05-18,Europe
Italy,32007,2020-05-19,Europe
Italy,32169,2020-05-20,Europe
Italy,32330,2020-05-21,Europe
Italy,32486,2020-05-22,Europe
Italy,32616,2020-05-23,Europe
Italy,32735,2020-05-24,Europe
Italy,32785,2020-05-25,Europe
Italy,32877,2020-05-26,Europe
Italy,32955,2020-05-27,Europe
Italy,33072,2020-05-28,Europe
Italy,33142,2020-05-29,Europe
Italy,33229,2020-05-30,Europe
Italy,33340,2020-05-31,Europe
Italy,33415,2020-06-01,Europe
Italy,33475,2020-06-02,Europe
Italy,33530,2020-06-03,Europe
Italy,33601,2020-06-04,Europe
Italy,33689,2020-06-05,Europe
Italy,33774,2020-06-06,Europe
Italy,33846,2020-06-07,Europe
Italy,33899,2020-06-08,Europe
Italy,33964,2020-06-09,Europe
Italy,34043,2020-06-10,Europe
Italy,34114,2020-06-11,Europe
Italy,34167,2020-06-12,Europe
Italy,34223,2020-06-13,Europe
Italy,34301,2020-06-14,Europe
Italy,34345,2020-06-15,Europe
Italy,34371,2020-06-16,Europe
Italy,34405,2020-06-17,Europe
Italy,34448,2020-06-18,Europe
Italy,34514,2020-06-19,Europe
Italy,34561,2020-06-20,Europe
Italy,34610,2020-06-21,Europe
Italy,34634,2020-06-22,Europe
Italy,34657,2020-06-23,Europe
Italy,34675,2020-06-24,Europe
Italy,34644,2020-06-25,Europe
Italy,34678,2020-06-26,Europe
Italy,34708,2020-06-27,Europe
Italy,34716,2020-06-28,Europe
Italy,34738,2020-06-29,Europe
Italy,34744,2020-06-30,Europe
Italy,34767,2020-07-01,Europe
Italy,34788,2020-07-02,Europe
Italy,34818,2020-07-03,Europe
Italy,34833,2020-07-04,Europe
Italy,34854,2020-07-05,Europe
Italy,34861,2020-07-06,Europe
Italy,34869,2020-07-07,Europe
Italy,34899,2020-07-08,Europe
Italy,34914,2020-07-09,Europe
Italy,34926,2020-07-10,Europe
Italy,34938,2020-07-11,Europe
Italy,34945,2020-07-12,Europe
Italy,34954,2020-07-13,Europe
Italy,34967,2020-07-14,Europe
Italy,34984,2020-07-15,Europe
Italy,34997,2020-07-16,Europe
Italy,35017,2020-07-17,Europe
Italy,35028,2020-07-18,Europe
Italy,35042,2020-07-19,Europe
Italy,35045,2020-07-20,Europe
Italy,35058,2020-07-21,Europe
Italy,35073,2020-07-22,Europe
Italy,35082,2020-07-23,Europe
Italy,35092,2020-07-24,Europe
Italy,35097,2020-07-25,Europe
Italy,35102,2020-07-26,Europe
Italy,35107,2020-07-27,Europe
Italy,35112,2020-07-28,Europe
Italy,35123,2020-07-29,Europe
Italy,35129,2020-07-30,Europe
Italy,35132,2020-07-31,Europe
Italy,35141,2020-08-01,Europe
Italy,35146,2020-08-02,Europe
Italy,35154,2020-08-03,Europe
Italy,35166,2020-08-04,Europe
Italy,35171,2020-08-05,Europe
Italy,35181,2020-08-06,Europe
Italy,35187,2020-08-07,Europe
Italy,35190,2020-08-08,Europe
Italy,35203,2020-08-09,Europe
Italy,35205,2020-08-10,Europe
Italy,35209,2020-08-11,Europe
Italy,35215,2020-08-12,Europe
Jersey,0,2020-03-20,Europe
Jersey,0,2020-03-21,Europe
Jersey,0,2020-03-22,Europe
Jersey,0,2020-03-23,Europe
Jersey,0,2020-03-24,Europe
Jersey,0,2020-03-25,Europe
Jersey,0,2020-03-26,Europe
Jersey,1,2020-03-27,Europe
Jersey,1,2020-03-28,Europe
Jersey,1,2020-03-29,Europe
Jersey,2,2020-03-30,Europe
Jersey,2,2020-03-31,Europe
Jersey,2,2020-04-01,Europe
Jersey,2,2020-04-02,Europe
Jersey,2,2020-04-03,Europe
Jersey,2,2020-04-04,Europe
Jersey,3,2020-04-05,Europe
Jersey,3,2020-04-06,Europe
Jersey,3,2020-04-07,Europe
Jersey,3,2020-04-08,Europe
Jersey,3,2020-04-09,Europe
Jersey,3,2020-04-10,Europe
Jersey,4,2020-04-11,Europe
Jersey,4,2020-04-12,Europe
Jersey,4,2020-04-13,Europe
Jersey,4,2020-04-14,Europe
Jersey,4,2020-04-15,Europe
Jersey,6,2020-04-16,Europe
Jersey,10,2020-04-17,Europe
Jersey,11,2020-04-18,Europe
Jersey,12,2020-04-19,Europe
Jersey,12,2020-04-20,Europe
Jersey,14,2020-04-21,Europe
Jersey,14,2020-04-22,Europe
Jersey,18,2020-04-23,Europe
Jersey,19,2020-04-24,Europe
Jersey,19,2020-04-25,Europe
Jersey,19,2020-04-26,Europe
Jersey,19,2020-04-27,Europe
Jersey,19,2020-04-28,Europe
Jersey,20,2020-04-29,Europe
Jersey,21,2020-04-30,Europe
Jersey,23,2020-05-01,Europe
Jersey,24,2020-05-02,Europe
Jersey,24,2020-05-03,Europe
Jersey,24,2020-05-04,Europe
Jersey,24,2020-05-05,Europe
Jersey,24,2020-05-06,Europe
Jersey,25,2020-05-07,Europe
Jersey,25,2020-05-08,Europe
Jersey,25,2020-05-09,Europe
Jersey,25,2020-05-10,Europe
Jersey,25,2020-05-11,Europe
Jersey,25,2020-05-12,Europe
Jersey,26,2020-05-13,Europe
Jersey,27,2020-05-14,Europe
Jersey,27,2020-05-15,Europe
Jersey,27,2020-05-16,Europe
Jersey,27,2020-05-17,Europe
Jersey,27,2020-05-18,Europe
Jersey,27,2020-05-19,Europe
Jersey,28,2020-05-20,Europe
Jersey,29,2020-05-21,Europe
Jersey,29,2020-05-22,Europe
Jersey,29,2020-05-23,Europe
Jersey,29,2020-05-24,Europe
Jersey,29,2020-05-25,Europe
Jersey,29,2020-05-26,Europe
Jersey,29,2020-05-27,Europe
Jersey,29,2020-05-28,Europe
Jersey,29,2020-05-29,Europe
Jersey,29,2020-05-30,Europe
Jersey,29,2020-05-31,Europe
Jersey,29,2020-06-01,Europe
Jersey,29,2020-06-02,Europe
Jersey,30,2020-06-03,Europe
Jersey,30,2020-06-04,Europe
Jersey,30,2020-06-05,Europe
Jersey,30,2020-06-06,Europe
Jersey,30,2020-06-07,Europe
Jersey,30,2020-06-08,Europe
Jersey,30,2020-06-09,Europe
Jersey,30,2020-06-10,Europe
Jersey,30,2020-06-11,Europe
Jersey,30,2020-06-12,Europe
Jersey,30,2020-06-13,Europe
Jersey,30,2020-06-14,Europe
Jersey,30,2020-06-15,Europe
Jersey,30,2020-06-16,Europe
Jersey,30,2020-06-17,Europe
Jersey,30,2020-06-18,Europe
Jersey,30,2020-06-19,Europe
Jersey,31,2020-06-20,Europe
Jersey,31,2020-06-21,Europe
Jersey,31,2020-06-22,Europe
Jersey,31,2020-06-23,Europe
Jersey,31,2020-06-24,Europe
Jersey,31,2020-06-25,Europe
Jersey,31,2020-06-26,Europe
Jersey,31,2020-06-27,Europe
Jersey,31,2020-06-28,Europe
Jersey,31,2020-06-29,Europe
Jersey,31,2020-06-30,Europe
Jersey,31,2020-07-01,Europe
Jersey,31,2020-07-02,Europe
Jersey,31,2020-07-03,Europe
Jersey,31,2020-07-04,Europe
Jersey,31,2020-07-05,Europe
Jersey,31,2020-07-06,Europe
Jersey,31,2020-07-07,Europe
Jersey,31,2020-07-08,Europe
Jersey,31,2020-07-09,Europe
Jersey,31,2020-07-10,Europe
Jersey,31,2020-07-11,Europe
Jersey,31,2020-07-12,Europe
Jersey,31,2020-07-13,Europe
Jersey,31,2020-07-14,Europe
Jersey,31,2020-07-15,Europe
Jersey,31,2020-07-16,Europe
Jersey,31,2020-07-17,Europe
Jersey,31,2020-07-18,Europe
Jersey,31,2020-07-19,Europe
Jersey,31,2020-07-20,Europe
Jersey,31,2020-07-21,Europe
Jersey,31,2020-07-22,Europe
Jersey,31,2020-07-23,Europe
Jersey,31,2020-07-24,Europe
Jersey,31,2020-07-25,Europe
Jersey,31,2020-07-26,Europe
Jersey,31,2020-07-27,Europe
Jersey,31,2020-07-28,Europe
Jersey,31,2020-07-29,Europe
Jersey,31,2020-07-30,Europe
Jersey,31,2020-07-31,Europe
Jersey,31,2020-08-01,Europe
Jersey,31,2020-08-02,Europe
Jersey,31,2020-08-03,Europe
Jersey,31,2020-08-04,Europe
Jersey,31,2020-08-05,Europe
Jersey,31,2020-08-06,Europe
Jersey,31,2020-08-07,Europe
Jersey,31,2020-08-08,Europe
Jersey,31,2020-08-09,Europe
Jersey,31,2020-08-10,Europe
Jersey,31,2020-08-11,Europe
Jersey,31,2020-08-12,Europe
Liechtenstein,0,2020-03-05,Europe
Liechtenstein,0,2020-03-12,Europe
Liechtenstein,0,2020-03-13,Europe
Liechtenstein,0,2020-03-14,Europe
Liechtenstein,0,2020-03-15,Europe
Liechtenstein,0,2020-03-16,Europe
Liechtenstein,0,2020-03-17,Europe
Liechtenstein,0,2020-03-18,Europe
Liechtenstein,0,2020-03-19,Europe
Liechtenstein,0,2020-03-20,Europe
Liechtenstein,0,2020-03-21,Europe
Liechtenstein,0,2020-03-22,Europe
Liechtenstein,0,2020-03-23,Europe
Liechtenstein,0,2020-03-24,Europe
Liechtenstein,0,2020-03-25,Europe
Liechtenstein,0,2020-03-26,Europe
Liechtenstein,0,2020-03-27,Europe
Liechtenstein,0,2020-03-28,Europe
Liechtenstein,0,2020-03-29,Europe
Liechtenstein,0,2020-03-30,Europe
Liechtenstein,0,2020-03-31,Europe
Liechtenstein,0,2020-04-01,Europe
Liechtenstein,0,2020-04-02,Europe
Liechtenstein,0,2020-04-03,Europe
Liechtenstein,0,2020-04-04,Europe
Liechtenstein,1,2020-04-05,Europe
Liechtenstein,1,2020-04-06,Europe
Liechtenstein,1,2020-04-07,Europe
Liechtenstein,1,2020-04-08,Europe
Liechtenstein,1,2020-04-09,Europe
Liechtenstein,1,2020-04-10,Europe
Liechtenstein,1,2020-04-11,Europe
Liechtenstein,1,2020-04-12,Europe
Liechtenstein,1,2020-04-13,Europe
Liechtenstein,1,2020-04-14,Europe
Liechtenstein,1,2020-04-15,Europe
Liechtenstein,1,2020-04-16,Europe
Liechtenstein,1,2020-04-17,Europe
Liechtenstein,1,2020-04-18,Europe
Liechtenstein,1,2020-04-19,Europe
Liechtenstein,1,2020-04-20,Europe
Liechtenstein,1,2020-04-21,Europe
Liechtenstein,1,2020-04-22,Europe
Liechtenstein,1,2020-04-23,Europe
Liechtenstein,1,2020-04-24,Europe
Liechtenstein,1,2020-04-25,Europe
Liechtenstein,1,2020-04-26,Europe
Liechtenstein,1,2020-04-27,Europe
Liechtenstein,1,2020-04-28,Europe
Liechtenstein,1,2020-04-29,Europe
Liechtenstein,1,2020-04-30,Europe
Liechtenstein,1,2020-05-01,Europe
Liechtenstein,1,2020-05-02,Europe
Liechtenstein,1,2020-05-03,Europe
Liechtenstein,1,2020-05-04,Europe
Liechtenstein,1,2020-05-05,Europe
Liechtenstein,1,2020-05-06,Europe
Liechtenstein,1,2020-05-07,Europe
